MSISDN,Latitude,Longitude,Datetime
9.15535E+11,18.507791,73.858302,18-11-2023 12:05
9.17716E+11,18.600292,74.086103,01-07-2023 10:22
9.12573E+11,18.424217,74.103851,16-06-2023 09:24
9.15736E+11,18.460996,74.074796,24-08-2023 15:09
9.12708E+11,18.601558,74.153376,14-02-2023 20:48
9.15987E+11,18.686756,74.005015,11-10-2023 13:03
9.1575E+11,18.595676,74.090647,16-10-2023 14:43
9.10592E+11,18.530152,73.843564,26-06-2023 14:37
9.12907E+11,18.514597,73.867488,10-07-2023 10:35
9.16298E+11,18.641952,74.081992,31-05-2023 18:56
9.17743E+11,18.469289,73.987276,03-08-2023 15:40
9.15052E+11,18.420936,73.891699,12-06-2023 16:40
9.12277E+11,18.513422,73.93263,07-11-2023 19:27
9.18842E+11,18.474961,74.126806,21-08-2023 14:55
9.19357E+11,18.57062,74.081023,29-06-2023 14:25
9.12356E+11,18.46986,73.881222,02-03-2023 10:15
9.19783E+11,18.470989,73.999571,18-07-2023 06:15
9.10992E+11,18.648274,73.957676,01-04-2023 08:42
9.1657E+11,18.594879,74.090878,05-06-2023 02:53
9.11646E+11,18.474341,73.975704,28-11-2023 07:19
9.11514E+11,18.563947,73.931337,10-09-2023 14:19
9.13804E+11,18.54003,74.140027,21-06-2023 10:57
9.15457E+11,18.559716,73.905991,24-08-2023 18:19
9.10652E+11,18.464522,74.132769,10-07-2023 19:11
9.18593E+11,18.678528,74.015874,02-05-2023 22:49
9.17004E+11,18.681599,73.860097,09-08-2023 22:43
9.15303E+11,18.591566,73.951389,19-09-2023 11:14
9.11147E+11,18.635706,73.978909,07-10-2023 10:06
9.13933E+11,18.492101,74.054935,06-09-2023 07:10
9.17669E+11,18.463081,73.99075,17-11-2023 12:48
9.13017E+11,18.50464,73.957739,01-03-2023 02:26
9.11497E+11,18.457183,73.943793,11-03-2023 14:31
9.19893E+11,18.439075,73.963419,14-02-2023 21:11
9.12437E+11,18.65747,74.151439,11-11-2023 03:53
9.14107E+11,18.545137,73.99468,29-07-2023 15:47
9.11702E+11,18.497212,73.8032,05-12-2023 06:49
9.1923E+11,18.456881,74.116391,09-06-2023 00:09
9.10332E+11,18.574642,74.099352,30-06-2023 11:52
9.19065E+11,18.452047,74.097176,06-10-2023 08:15
9.15207E+11,18.516614,73.851439,18-04-2023 15:13
9.1642E+11,18.696049,73.811531,17-07-2023 05:30
9.14722E+11,18.446288,74.011433,27-09-2023 23:30
9.18684E+11,18.488038,74.058264,26-12-2023 21:13
9.18201E+11,18.57223,74.156153,20-07-2023 10:53
9.15648E+11,18.522153,74.087046,01-11-2023 08:06
9.17045E+11,18.577332,74.067386,29-11-2023 21:35
9.19198E+11,18.605476,74.115689,13-08-2023 10:47
9.17828E+11,18.426215,73.897383,27-06-2023 17:03
9.18268E+11,18.629711,74.186451,08-07-2023 19:30
9.19419E+11,18.449075,74.091543,12-06-2023 03:36
9.10463E+11,18.445409,74.047977,07-11-2023 15:58
9.18861E+11,18.587456,73.889663,29-05-2023 06:37
9.11051E+11,18.626428,74.006936,22-11-2023 19:49
9.14926E+11,18.504996,73.977346,16-08-2023 15:49
9.14744E+11,18.652383,73.882834,13-08-2023 15:36
9.19034E+11,18.424552,74.093795,26-08-2023 18:24
9.16643E+11,18.600557,74.048947,10-02-2023 01:37
9.16167E+11,18.659579,73.854202,28-02-2023 01:03
9.10362E+11,18.526491,74.196606,14-09-2023 21:32
9.15467E+11,18.621427,73.877293,24-12-2023 01:26
9.14329E+11,18.529755,74.010637,26-07-2023 09:23
9.11277E+11,18.439471,73.886329,16-08-2023 15:57
9.13608E+11,18.623288,73.864158,16-05-2023 01:18
9.17553E+11,18.420104,73.949911,10-07-2023 14:35
9.19815E+11,18.62953,74.079182,01-03-2023 17:29
9.15237E+11,18.417795,74.126722,16-12-2023 09:58
9.11354E+11,18.521763,74.074815,16-09-2023 09:16
9.13382E+11,18.482016,74.078131,11-08-2023 21:52
9.18003E+11,18.675722,73.869084,11-09-2023 02:17
9.10171E+11,18.639567,74.079631,02-02-2023 22:09
9.14335E+11,18.58289,74.005637,27-05-2023 08:56
9.1951E+11,18.538491,73.967924,01-02-2023 22:26
9.12223E+11,18.661171,74.02325,08-08-2023 00:19
9.12567E+11,18.596853,73.847574,10-02-2023 00:32
9.10675E+11,18.522561,73.90526,10-08-2023 02:30
9.16648E+11,18.540214,73.963863,29-04-2023 07:51
9.12538E+11,18.417888,73.972194,13-07-2023 18:27
9.14241E+11,18.496386,73.995802,24-12-2023 10:26
9.1741E+11,18.546172,74.17599,01-03-2023 08:49
9.18805E+11,18.479201,73.907761,03-06-2023 03:27
9.10132E+11,18.699819,74.184687,24-07-2023 08:01
9.14394E+11,18.683184,74.089283,11-09-2023 10:46
9.19101E+11,18.652457,73.942182,12-10-2023 02:32
9.19452E+11,18.611562,73.953752,16-10-2023 18:21
9.17606E+11,18.466906,73.828619,04-12-2023 01:46
9.13099E+11,18.431421,74.10713,24-05-2023 09:22
9.14074E+11,18.424876,74.026811,08-05-2023 17:57
9.17328E+11,18.539885,74.198022,28-07-2023 01:24
9.16542E+11,18.415693,74.104555,01-05-2023 19:59
9.13222E+11,18.434009,74.007995,02-05-2023 16:18
9.13993E+11,18.670121,73.988612,08-02-2023 11:12
9.17669E+11,18.547704,73.82909,15-04-2023 05:55
9.1591E+11,18.638343,74.006009,28-11-2023 10:03
9.13832E+11,18.658841,74.031008,21-01-2023 03:51
9.18628E+11,18.524224,74.177952,18-11-2023 11:49
9.1153E+11,18.406081,73.816604,05-02-2023 19:08
9.12145E+11,18.551971,73.989087,03-09-2023 06:29
9.12521E+11,18.68142,73.861461,26-07-2023 13:41
9.1461E+11,18.550113,73.880221,14-01-2023 00:48
9.10538E+11,18.504974,73.803166,06-07-2023 03:05
9.17292E+11,18.615434,73.999967,26-01-2023 14:08
9.13619E+11,18.640235,74.078636,07-11-2023 13:12
9.11098E+11,18.567635,74.04951,31-10-2023 11:51
9.16106E+11,18.667697,74.186103,19-01-2023 10:20
9.19487E+11,18.51344,74.170649,30-04-2023 02:49
9.12465E+11,18.631637,73.829835,06-05-2023 16:00
9.19272E+11,18.61581,73.823865,05-03-2023 07:18
9.15237E+11,18.435921,74.146287,06-02-2023 17:31
9.19182E+11,18.598093,73.906236,31-12-2023 10:18
9.10479E+11,18.67459,74.139507,13-07-2023 12:03
9.17799E+11,18.622811,73.966216,12-07-2023 04:09
9.16744E+11,18.49883,74.1723,10-07-2023 07:35
9.12854E+11,18.482467,73.81831,20-07-2023 17:08
9.19521E+11,18.46562,73.95527,27-04-2023 14:39
9.19492E+11,18.686183,73.858044,04-07-2023 00:00
9.1997E+11,18.482805,73.975017,27-03-2023 17:40
9.15103E+11,18.592359,73.828839,25-01-2023 16:49
9.18131E+11,18.676561,73.882237,15-05-2023 23:17
9.13977E+11,18.599244,74.101763,26-09-2023 11:29
9.13793E+11,18.406436,74.011224,18-04-2023 05:37
9.19831E+11,18.600192,73.867239,13-04-2023 07:30
9.13259E+11,18.501553,73.84762,02-05-2023 23:25
9.19519E+11,18.549608,73.835253,10-02-2023 10:49
9.1526E+11,18.482932,74.013452,22-06-2023 09:46
9.13496E+11,18.501061,74.154214,30-08-2023 05:33
9.10843E+11,18.499683,74.144713,26-08-2023 22:55
9.17753E+11,18.687929,74.145697,09-03-2023 02:40
9.12423E+11,18.594757,74.189042,05-09-2023 01:45
9.10126E+11,18.429691,73.842171,04-03-2023 00:44
9.1975E+11,18.450996,74.165365,27-09-2023 08:12
9.12935E+11,18.672474,73.934101,19-10-2023 18:13
9.1774E+11,18.421999,74.06648,08-03-2023 07:36
9.19659E+11,18.665039,73.896081,11-11-2023 12:51
9.15831E+11,18.559531,74.164631,15-03-2023 01:29
9.1958E+11,18.67452,73.893885,10-04-2023 02:32
9.1775E+11,18.537372,74.076068,24-04-2023 20:18
9.15914E+11,18.52768,73.814642,03-11-2023 16:39
9.17025E+11,18.634012,74.196937,13-02-2023 07:01
9.13779E+11,18.485373,73.90792,22-10-2023 00:00
9.19722E+11,18.639294,73.966399,28-11-2023 08:51
9.11311E+11,18.550085,74.077917,15-03-2023 16:10
9.16536E+11,18.590971,73.840785,10-12-2023 06:14
9.14176E+11,18.502258,74.159707,02-03-2023 08:40
9.17692E+11,18.43959,73.994297,03-04-2023 22:39
9.14538E+11,18.684066,74.115156,02-04-2023 23:43
9.17504E+11,18.499598,74.140566,28-06-2023 22:49
9.15062E+11,18.413568,74.069451,31-08-2023 15:16
9.14775E+11,18.589663,74.123714,26-01-2023 05:25
9.15265E+11,18.651753,73.966225,26-03-2023 15:18
9.18295E+11,18.643669,74.092855,22-12-2023 03:18
9.10584E+11,18.600995,73.949022,13-05-2023 16:29
9.14944E+11,18.603421,74.092685,02-11-2023 04:14
9.1834E+11,18.586272,73.824451,20-08-2023 18:12
9.18538E+11,18.476733,74.004065,14-04-2023 16:17
9.16453E+11,18.541279,74.078272,09-12-2023 16:34
9.10016E+11,18.505107,74.124395,08-02-2023 14:15
9.13849E+11,18.68136,73.97751,06-08-2023 08:43
9.194E+11,18.69058,73.949505,11-05-2023 01:22
9.15469E+11,18.439223,73.958585,05-11-2023 01:39
9.12501E+11,18.41805,73.926984,25-12-2023 06:18
9.15962E+11,18.636011,73.985335,07-09-2023 05:27
9.15637E+11,18.674302,73.851246,17-04-2023 21:15
9.16052E+11,18.445316,73.881101,09-01-2023 06:31
9.14001E+11,18.665487,74.06968,07-09-2023 21:27
9.10242E+11,18.676044,74.011096,28-11-2023 00:58
9.11967E+11,18.529124,74.15321,16-11-2023 10:21
9.19043E+11,18.582592,74.161451,19-08-2023 16:10
9.11954E+11,18.46789,74.176591,25-10-2023 09:28
9.12324E+11,18.624421,73.986359,24-04-2023 12:17
9.17982E+11,18.497882,74.167069,11-10-2023 19:26
9.13384E+11,18.624121,74.183564,20-04-2023 09:01
9.17258E+11,18.641059,73.856237,08-05-2023 05:29
9.19495E+11,18.698614,74.035621,21-06-2023 11:01
9.10458E+11,18.61658,74.166202,24-11-2023 04:34
9.14649E+11,18.578707,74.004353,02-09-2023 06:42
9.14494E+11,18.493887,74.168303,28-07-2023 20:46
9.1622E+11,18.651042,73.972536,18-06-2023 19:17
9.11198E+11,18.531464,73.967826,17-09-2023 04:11
9.13351E+11,18.626925,74.065339,15-05-2023 20:17
9.12648E+11,18.425877,74.049942,18-10-2023 22:39
9.19688E+11,18.472819,74.073103,03-11-2023 17:43
9.19355E+11,18.623091,74.055318,10-07-2023 18:48
9.14012E+11,18.529325,73.846389,06-09-2023 15:49
9.14774E+11,18.475064,74.020064,23-01-2023 10:54
9.10057E+11,18.553511,73.867154,04-02-2023 00:44
9.10212E+11,18.53602,74.046637,16-06-2023 13:42
9.15797E+11,18.650054,74.142972,13-02-2023 12:23
9.12976E+11,18.454947,74.002788,15-07-2023 22:40
9.14282E+11,18.675808,73.871785,22-11-2023 08:28
9.13252E+11,18.426069,73.991399,19-07-2023 07:46
9.12021E+11,18.633066,74.13904,13-08-2023 23:35
9.12443E+11,18.435022,74.092098,19-01-2023 19:18
9.10305E+11,18.403491,73.913775,27-01-2023 22:04
9.17417E+11,18.497358,74.118291,27-12-2023 06:48
9.18725E+11,18.687306,73.971006,12-01-2023 22:42
9.15601E+11,18.443243,73.872244,02-08-2023 07:56
9.10222E+11,18.520009,73.86585,15-09-2023 08:12
9.11333E+11,18.403513,73.940667,17-11-2023 11:26
9.19576E+11,18.633741,74.085277,05-01-2023 12:40
9.15801E+11,18.54371,73.844088,03-10-2023 18:28
9.1467E+11,18.593853,74.12077,08-07-2023 13:08
9.12027E+11,18.454937,74.14039,23-01-2023 15:10
9.14237E+11,18.430614,74.04408,24-03-2023 09:45
9.10674E+11,18.654589,73.948975,06-12-2023 23:13
9.12795E+11,18.470961,74.024953,13-11-2023 07:00
9.16791E+11,18.466823,74.013464,16-07-2023 19:45
9.163E+11,18.470147,73.841546,23-01-2023 03:20
9.12068E+11,18.526849,73.89094,25-05-2023 05:33
9.17434E+11,18.632519,73.914322,16-04-2023 15:44
9.18135E+11,18.537628,74.175561,10-03-2023 23:16
9.13749E+11,18.585698,74.109069,19-04-2023 14:53
9.13125E+11,18.505815,73.880618,29-05-2023 10:03
9.18705E+11,18.441987,73.808646,25-01-2023 10:14
9.14404E+11,18.444601,74.035332,19-11-2023 17:11
9.15812E+11,18.511009,74.193596,09-01-2023 14:53
9.14698E+11,18.621717,73.818327,16-04-2023 18:33
9.10044E+11,18.438129,74.147347,07-12-2023 17:23
9.1357E+11,18.575881,74.116613,18-10-2023 13:46
9.10986E+11,18.560431,73.954453,09-12-2023 12:28
9.15486E+11,18.434213,73.836422,03-12-2023 08:04
9.16756E+11,18.65688,73.823088,05-01-2023 07:15
9.17972E+11,18.60245,73.829948,11-07-2023 07:23
9.15652E+11,18.589271,74.02434,16-12-2023 13:05
9.16739E+11,18.646331,73.852337,09-06-2023 01:48
9.17938E+11,18.684428,73.954868,10-06-2023 17:50
9.13641E+11,18.636575,74.170252,29-04-2023 14:47
9.10069E+11,18.494683,74.115739,30-12-2023 10:45
9.11964E+11,18.696694,73.959484,06-09-2023 11:43
9.10964E+11,18.600585,74.041055,13-12-2023 09:29
9.11064E+11,18.584692,73.872948,17-01-2023 16:58
9.1181E+11,18.597289,73.919779,07-03-2023 19:23
9.18681E+11,18.69082,73.822185,09-11-2023 11:08
9.16867E+11,18.417291,74.001021,24-03-2023 16:36
9.12424E+11,18.690805,74.027825,20-08-2023 22:37
9.18445E+11,18.569943,74.197335,13-07-2023 08:14
9.14035E+11,18.648924,73.996275,12-11-2023 20:36
9.18371E+11,18.666815,73.977573,06-02-2023 11:49
9.11984E+11,18.610098,73.896266,30-05-2023 06:33
9.15272E+11,18.547213,74.051892,27-11-2023 19:38
9.17616E+11,18.615685,73.804631,27-01-2023 13:40
9.1241E+11,18.452696,73.881986,18-07-2023 19:38
9.16239E+11,18.523145,74.182096,25-09-2023 10:56
9.15085E+11,18.594906,73.839205,17-02-2023 23:15
9.18228E+11,18.69614,74.043039,06-03-2023 12:37
9.11734E+11,18.523241,74.184724,27-05-2023 12:04
9.10518E+11,18.524203,74.046405,15-06-2023 16:28
9.13523E+11,18.579004,73.94301,26-06-2023 14:08
9.16713E+11,18.550135,74.059559,10-09-2023 05:48
9.1549E+11,18.562318,73.801663,13-09-2023 21:10
9.13056E+11,18.548837,73.91693,20-10-2023 22:46
9.12967E+11,18.47381,74.043944,16-04-2023 04:36
9.15395E+11,18.539221,74.013927,09-08-2023 18:08
9.11035E+11,18.507384,74.113346,29-03-2023 09:16
9.13016E+11,18.509375,73.881273,15-01-2023 22:40
9.1252E+11,18.486507,73.951766,04-01-2023 00:10
9.19376E+11,18.510821,74.173344,19-06-2023 19:08
9.16501E+11,18.505546,74.159564,09-05-2023 10:46
9.13063E+11,18.425104,73.906469,18-04-2023 11:56
9.15502E+11,18.488342,74.057444,05-06-2023 19:32
9.17856E+11,18.582563,74.186694,02-12-2023 03:02
9.18148E+11,18.440305,74.050325,02-03-2023 08:03
9.17145E+11,18.58516,73.949373,03-07-2023 20:01
9.13049E+11,18.408668,73.910213,09-08-2023 18:15
9.19056E+11,18.429834,74.074599,30-05-2023 00:15
9.18501E+11,18.4959,74.182603,22-06-2023 13:10
9.18458E+11,18.532427,74.124237,23-09-2023 04:23
9.19624E+11,18.44375,74.085462,08-09-2023 00:40
9.19318E+11,18.404646,74.194264,07-02-2023 00:55
9.15268E+11,18.504236,73.871046,12-09-2023 08:49
9.15744E+11,18.672953,74.002958,25-02-2023 14:18
9.11041E+11,18.599136,74.022863,09-10-2023 14:40
9.13525E+11,18.427894,74.161009,05-07-2023 17:54
9.11175E+11,18.475804,73.818206,10-09-2023 16:05
9.17333E+11,18.419016,73.820397,14-09-2023 15:49
9.14277E+11,18.586903,74.050913,15-05-2023 13:14
9.13321E+11,18.47157,73.960889,29-01-2023 04:48
9.19024E+11,18.595858,74.033606,28-09-2023 04:17
9.12895E+11,18.427024,73.811102,05-08-2023 21:57
9.19595E+11,18.407603,73.860166,17-11-2023 15:37
9.11912E+11,18.478431,74.139173,03-08-2023 19:47
9.15787E+11,18.650759,73.921457,16-04-2023 21:55
9.16264E+11,18.58265,74.09454,06-06-2023 09:40
9.15539E+11,18.523858,74.003404,12-02-2023 08:20
9.16496E+11,18.621838,73.878126,25-07-2023 23:02
9.16988E+11,18.52765,74.067465,21-06-2023 19:42
9.19523E+11,18.603092,74.021724,05-08-2023 10:03
9.17661E+11,18.534607,73.891138,10-12-2023 00:41
9.18284E+11,18.657464,73.888449,19-10-2023 23:31
9.14825E+11,18.604965,74.015224,08-08-2023 11:06
9.19877E+11,18.624924,74.150769,18-05-2023 08:51
9.13207E+11,18.417019,74.170691,06-10-2023 23:55
9.17476E+11,18.448735,73.84111,11-02-2023 06:31
9.19027E+11,18.51477,73.995997,22-01-2023 18:21
9.13621E+11,18.460342,74.038558,03-05-2023 00:57
9.18522E+11,18.446492,74.078793,30-07-2023 12:40
9.11181E+11,18.475839,73.995214,10-09-2023 21:24
9.14872E+11,18.509361,73.975707,27-07-2023 09:51
9.18195E+11,18.555962,74.091628,03-04-2023 06:08
9.18089E+11,18.624555,73.869162,26-05-2023 09:37
9.11302E+11,18.513407,73.945078,13-04-2023 00:43
9.13663E+11,18.594906,74.173298,10-12-2023 04:56
9.12144E+11,18.539319,73.863136,24-07-2023 11:53
9.11623E+11,18.402979,73.953899,31-12-2023 17:17
9.13667E+11,18.567418,73.891589,06-07-2023 21:04
9.1594E+11,18.540675,74.037491,18-06-2023 11:10
9.12547E+11,18.486534,74.138461,25-11-2023 02:12
9.11481E+11,18.653533,74.152092,19-02-2023 18:39
9.18263E+11,18.635098,74.192608,31-05-2023 02:37
9.18747E+11,18.428218,73.932475,19-12-2023 02:40
9.15809E+11,18.62833,74.044265,30-06-2023 10:56
9.10753E+11,18.562785,73.985858,12-11-2023 04:39
9.16315E+11,18.437166,73.907672,16-04-2023 07:48
9.15898E+11,18.699573,73.925324,04-10-2023 16:19
9.1783E+11,18.515146,74.077089,28-08-2023 17:11
9.19621E+11,18.415447,73.824092,30-04-2023 08:59
9.18044E+11,18.620591,73.88687,16-03-2023 22:35
9.19557E+11,18.564665,74.149697,29-06-2023 01:38
9.15062E+11,18.487027,73.853869,27-03-2023 23:55
9.15548E+11,18.627123,74.144729,31-01-2023 04:05
9.13171E+11,18.538072,73.886632,09-08-2023 03:40
9.18934E+11,18.625617,74.197311,11-06-2023 11:51
9.11376E+11,18.69327,73.991911,24-12-2023 00:41
9.17529E+11,18.539765,73.833123,17-09-2023 15:16
9.16794E+11,18.547985,73.868009,12-10-2023 19:28
9.15658E+11,18.472896,73.991641,26-03-2023 01:55
9.19498E+11,18.51302,73.861465,15-07-2023 19:45
9.11677E+11,18.408985,74.13845,13-05-2023 00:48
9.15637E+11,18.470243,74.133697,29-10-2023 13:14
9.18241E+11,18.417112,74.007042,20-11-2023 19:37
9.16942E+11,18.444037,74.165432,22-12-2023 20:18
9.16238E+11,18.642841,73.839914,09-05-2023 11:11
9.13929E+11,18.677603,74.179619,02-11-2023 03:03
9.15396E+11,18.652942,73.915062,13-09-2023 14:59
9.12644E+11,18.655601,74.181941,11-02-2023 19:21
9.11941E+11,18.404078,73.898773,11-02-2023 10:25
9.12259E+11,18.666564,74.186608,05-09-2023 18:27
9.12814E+11,18.427091,74.1901,26-10-2023 07:54
9.12153E+11,18.682981,74.170005,24-04-2023 21:38
9.11404E+11,18.537105,74.172562,18-10-2023 00:54
9.16931E+11,18.516477,74.101362,15-04-2023 14:45
9.16328E+11,18.527926,73.932938,09-03-2023 03:56
9.1853E+11,18.686362,73.916233,08-01-2023 18:49
9.144E+11,18.649014,74.176802,14-09-2023 07:54
9.18958E+11,18.426096,74.021768,21-02-2023 15:34
9.13307E+11,18.51551,73.920171,22-12-2023 14:26
9.14487E+11,18.622326,73.810094,21-02-2023 11:03
9.14004E+11,18.667578,74.09239,17-09-2023 02:17
9.16191E+11,18.639586,73.896646,29-08-2023 01:46
9.11065E+11,18.698667,73.836915,20-07-2023 04:49
9.18283E+11,18.532114,73.904415,18-05-2023 16:57
9.14762E+11,18.426568,74.056944,05-05-2023 17:56
9.18448E+11,18.456316,74.157342,02-07-2023 03:31
9.11344E+11,18.551286,73.903083,21-04-2023 20:44
9.19354E+11,18.531992,74.032118,08-05-2023 23:32
9.1907E+11,18.487939,73.960309,28-01-2023 09:13
9.12993E+11,18.444369,73.882524,17-08-2023 18:34
9.16426E+11,18.633527,73.836428,27-02-2023 22:44
9.14966E+11,18.509353,74.074008,17-01-2023 14:19
9.10924E+11,18.490532,73.984654,07-08-2023 06:07
9.11299E+11,18.61166,74.198632,13-02-2023 13:54
9.17929E+11,18.422137,73.810259,07-05-2023 07:02
9.16639E+11,18.417464,73.994195,21-08-2023 11:56
9.12764E+11,18.664563,73.838722,19-02-2023 23:27
9.13538E+11,18.44008,73.826844,27-05-2023 11:36
9.17321E+11,18.686907,74.125792,27-03-2023 16:57
9.14625E+11,18.660384,74.133611,05-11-2023 13:03
9.12343E+11,18.663497,74.001153,13-10-2023 15:17
9.19435E+11,18.598935,73.927362,23-09-2023 10:36
9.13993E+11,18.484961,73.868933,21-02-2023 11:32
9.11103E+11,18.527228,73.884192,03-08-2023 06:56
9.14408E+11,18.590462,73.968641,17-09-2023 12:39
9.1259E+11,18.681207,73.817037,16-11-2023 04:36
9.16705E+11,18.527725,73.940802,08-03-2023 04:02
9.12334E+11,18.533576,73.942952,21-07-2023 13:25
9.10693E+11,18.633574,74.131351,05-03-2023 11:59
9.19347E+11,18.493835,74.131533,25-07-2023 07:18
9.1987E+11,18.575405,73.991742,22-01-2023 07:43
9.15118E+11,18.408183,74.044244,10-11-2023 07:41
9.18054E+11,18.499742,74.050952,02-05-2023 07:16
9.10108E+11,18.50425,74.172704,30-01-2023 01:00
9.12612E+11,18.522662,73.997873,27-09-2023 20:40
9.12406E+11,18.43161,73.878562,23-10-2023 07:53
9.10659E+11,18.663899,74.178287,10-08-2023 05:12
9.11416E+11,18.421543,73.850947,21-05-2023 16:27
9.14125E+11,18.607105,74.10891,20-12-2023 13:05
9.11604E+11,18.647419,73.95405,03-08-2023 18:52
9.13673E+11,18.5557,73.841562,23-04-2023 08:17
9.12679E+11,18.409033,74.092595,06-03-2023 20:08
9.10422E+11,18.412672,73.985023,04-09-2023 20:25
9.19099E+11,18.668303,73.923662,02-04-2023 11:45
9.1909E+11,18.440362,73.943968,11-06-2023 16:07
9.11293E+11,18.652453,73.854843,10-02-2023 00:18
9.11377E+11,18.425575,74.016707,11-10-2023 13:52
9.14213E+11,18.438047,74.10588,30-10-2023 10:34
9.18317E+11,18.406402,74.142835,04-12-2023 11:59
9.15597E+11,18.538345,73.961756,27-07-2023 04:55
9.16391E+11,18.577364,73.955137,26-07-2023 08:52
9.18384E+11,18.648763,74.073644,23-02-2023 05:22
9.13578E+11,18.542781,73.909392,19-11-2023 00:13
9.10986E+11,18.643579,73.919556,30-09-2023 12:02
9.19958E+11,18.619342,74.098562,23-11-2023 01:07
9.19194E+11,18.616854,74.095176,24-08-2023 04:37
9.14593E+11,18.437263,74.196438,31-07-2023 11:57
9.13237E+11,18.498026,74.183611,29-10-2023 17:33
9.13886E+11,18.435013,74.139094,17-07-2023 23:04
9.15896E+11,18.583443,73.894646,13-10-2023 23:49
9.13146E+11,18.415617,73.903158,24-12-2023 22:21
9.13379E+11,18.482687,73.959617,01-07-2023 17:33
9.14495E+11,18.615743,73.804949,28-09-2023 05:49
9.18529E+11,18.572398,73.879623,27-08-2023 11:42
9.13022E+11,18.45682,73.851459,16-02-2023 01:09
9.13281E+11,18.405754,73.830016,25-01-2023 05:54
9.14608E+11,18.699878,74.047698,14-09-2023 19:14
9.16217E+11,18.460936,73.975138,13-02-2023 01:06
9.18591E+11,18.416917,73.865633,05-05-2023 16:59
9.13247E+11,18.571281,74.099302,27-01-2023 02:17
9.11937E+11,18.661379,73.814682,24-06-2023 12:20
9.1494E+11,18.518404,74.052099,08-01-2023 22:23
9.11329E+11,18.518168,74.1051,05-02-2023 18:03
9.14209E+11,18.607449,74.050497,17-08-2023 08:58
9.15878E+11,18.681406,73.920178,27-10-2023 22:52
9.13164E+11,18.588918,74.020518,25-01-2023 10:56
9.15534E+11,18.52576,74.100273,26-06-2023 23:41
9.14362E+11,18.405239,74.044271,29-05-2023 23:39
9.10111E+11,18.639165,73.975483,07-11-2023 13:35
9.10678E+11,18.508337,73.825362,17-11-2023 05:11
9.1266E+11,18.51797,74.006304,30-11-2023 20:23
9.187E+11,18.5026,74.103782,12-11-2023 12:49
9.1822E+11,18.642114,74.085363,21-07-2023 13:08
9.13104E+11,18.495343,73.807765,18-12-2023 06:13
9.16875E+11,18.641458,73.862944,10-04-2023 08:14
9.17856E+11,18.431356,74.079239,05-08-2023 11:31
9.15391E+11,18.537957,73.825903,19-07-2023 20:23
9.13951E+11,18.431774,73.800969,06-10-2023 12:44
9.19984E+11,18.579518,73.808068,26-08-2023 22:43
9.16308E+11,18.478148,73.864662,11-05-2023 02:48
9.18738E+11,18.574697,73.882952,27-10-2023 03:29
9.13634E+11,18.467967,73.970082,10-03-2023 11:20
9.10976E+11,18.498512,74.077073,08-09-2023 03:57
9.13684E+11,18.473876,74.197447,15-04-2023 21:47
9.19793E+11,18.616662,73.847171,14-11-2023 04:46
9.19624E+11,18.436423,73.964564,16-04-2023 08:26
9.16208E+11,18.60635,74.050194,09-06-2023 23:41
9.14946E+11,18.544687,74.040985,10-09-2023 03:18
9.1635E+11,18.401968,74.197468,04-02-2023 09:55
9.11217E+11,18.681984,73.935709,07-09-2023 20:37
9.10792E+11,18.548431,74.150986,29-07-2023 15:28
9.11492E+11,18.400251,73.807845,24-06-2023 22:25
9.12627E+11,18.508769,74.143979,26-09-2023 05:04
9.16811E+11,18.465151,74.03619,23-04-2023 04:12
9.17097E+11,18.693713,74.024657,22-02-2023 13:13
9.1143E+11,18.414735,74.174208,05-05-2023 12:28
9.10913E+11,18.642073,73.820801,31-05-2023 14:19
9.11055E+11,18.678838,74.184147,17-08-2023 20:01
9.14663E+11,18.643915,74.01588,02-01-2023 13:39
9.10573E+11,18.644829,73.996258,29-12-2023 17:18
9.13841E+11,18.424711,73.985147,01-11-2023 20:33
9.15462E+11,18.573478,73.935049,16-11-2023 08:44
9.11919E+11,18.627971,74.090943,05-12-2023 13:27
9.18609E+11,18.409977,74.077594,11-06-2023 12:18
9.11467E+11,18.448189,73.972725,22-10-2023 13:05
9.14453E+11,18.596535,74.192694,25-11-2023 11:34
9.1999E+11,18.551648,73.890938,19-01-2023 22:37
9.15819E+11,18.513999,73.88104,31-01-2023 13:52
9.15483E+11,18.56183,74.018727,25-03-2023 15:30
9.11422E+11,18.48771,74.167521,29-04-2023 09:41
9.19627E+11,18.579867,73.899735,11-04-2023 23:28
9.1076E+11,18.454695,74.191165,23-02-2023 13:47
9.16896E+11,18.64554,74.086647,04-08-2023 17:09
9.1144E+11,18.696039,74.09453,24-04-2023 15:17
9.16691E+11,18.666614,74.041204,22-12-2023 13:24
9.18747E+11,18.541732,73.844458,01-05-2023 00:30
9.10204E+11,18.639647,73.867667,14-04-2023 10:21
9.13328E+11,18.429024,74.029118,18-07-2023 08:18
9.18E+11,18.427486,74.088316,16-11-2023 07:53
9.16697E+11,18.589987,74.043186,18-04-2023 09:59
9.1415E+11,18.41325,73.825008,07-08-2023 05:07
9.14781E+11,18.679993,74.193148,05-04-2023 12:05
9.1977E+11,18.588575,74.047632,21-05-2023 05:44
9.16239E+11,18.533449,73.837808,03-11-2023 06:29
9.17117E+11,18.450083,73.992632,08-05-2023 23:26
9.1623E+11,18.623367,73.858686,24-03-2023 13:22
